wavelength_nm,intensity
520.500000,0.071649
520.000000,0.075407
519.500000,0.079573
519.000000,0.084262
518.500000,0.089355
518.000000,0.094830
517.500000,0.100975
517.000000,0.107540
516.500000,0.114761
516.000000,0.122869
515.500000,0.131483
515.000000,0.140826
514.500000,0.151112
514.000000,0.162332
513.500000,0.174439
513.000000,0.187470
512.500000,0.201772
512.000000,0.217294
511.500000,0.234095
511.000000,0.252278
510.500000,0.271951
510.000000,0.292884
509.500000,0.315377
509.000000,0.339806
508.500000,0.366123
508.000000,0.394056
507.500000,0.423881
507.000000,0.455667
506.500000,0.489793
506.000000,0.525830
505.500000,0.563914
505.000000,0.604276
504.500000,0.646854
504.000000,0.691604
503.500000,0.738510
503.000000,0.787672
502.500000,0.839188
502.000000,0.892919
501.500000,0.948526
501.000000,1.006350
500.500000,1.066170
500.000000,1.127910
499.500000,1.191560
499.000000,1.256720
498.500000,1.323030
498.000000,1.390570
497.500000,1.459560
497.000000,1.529380
496.500000,1.599860
496.000000,1.670960
495.500000,1.742150
495.000000,1.813860
494.500000,1.885340
494.000000,1.956070
493.500000,2.026350
493.000000,2.094950
492.500000,2.162190
492.000000,2.229020
491.500000,2.293600
491.000000,2.355450
490.500000,2.414970
490.000000,2.472260
489.500000,2.527700
489.000000,2.580320
488.500000,2.628950
488.000000,2.674030
487.500000,2.716560
487.000000,2.756600
486.500000,2.795040
486.000000,2.829600
485.500000,2.859350
485.000000,2.886770
484.500000,2.910650
484.000000,2.934490
483.500000,2.957930
483.000000,2.976880
482.500000,2.991520
482.000000,3.004400
481.500000,3.015590
481.000000,3.028580
480.500000,3.038580
480.000000,3.043450
479.500000,3.047050
479.000000,3.051050
478.500000,3.057140
478.000000,3.060980
477.500000,3.061170
477.000000,3.058260
476.500000,3.054120
476.000000,3.050820
475.500000,3.051660
475.000000,3.049490
474.500000,3.042210
474.000000,3.036430
473.500000,3.031160
473.000000,3.027580
472.500000,3.024420
472.000000,3.017580
471.500000,3.008870
471.000000,3.002620
470.500000,2.998870
470.000000,2.995150
469.500000,2.988430
469.000000,2.980320
468.500000,2.974030
468.000000,2.969550
467.500000,2.968920
467.000000,2.965970
466.500000,2.960600
466.000000,2.957530
465.500000,2.955510
465.000000,2.955550
464.500000,2.955930
464.000000,2.954300
463.500000,2.950720
463.000000,2.949980
462.500000,2.951290
462.000000,2.954560
461.500000,2.956060
461.000000,2.954300
460.500000,2.954880
460.000000,2.956250
459.500000,2.958680
459.000000,2.960390
458.500000,2.959540
458.000000,2.959410
457.500000,2.959340
457.000000,2.962170
456.500000,2.968060
456.000000,2.969400
455.500000,2.969480
455.000000,2.971530
454.500000,2.975790
454.000000,2.984030
453.500000,2.989960
453.000000,2.994100
452.500000,3.001780
452.000000,3.013770
451.500000,3.027100
451.000000,3.042300
450.500000,3.059970
450.000000,3.090550
449.500000,3.114820
449.000000,3.140340
448.500000,3.167950
448.000000,3.202530
447.500000,3.243930
447.000000,3.283380
446.500000,3.320100
446.000000,3.356140
445.500000,3.395580
445.000000,3.439580
444.500000,3.478050
444.000000,3.509020
443.500000,3.528660
443.000000,3.540900
442.500000,3.560740
442.000000,3.574690
441.500000,3.577400
441.000000,3.575360
440.500000,3.574350
440.000000,3.578500
439.500000,3.586780
439.000000,3.593510
438.500000,3.586450
438.000000,3.573020
437.500000,3.566350
437.000000,3.568670
436.500000,3.568450
436.000000,3.558000
435.500000,3.543500
435.000000,3.524960
434.500000,3.519260
434.000000,3.515980
433.500000,3.498160
433.000000,3.476020
432.500000,3.449800
432.000000,3.423730
431.500000,3.396430
431.000000,3.358320
430.500000,3.307720
430.000000,3.248640
429.500000,3.190030
429.000000,3.133650
428.500000,3.075460
428.000000,3.015550
427.500000,2.954440
427.000000,2.898120
426.500000,2.845100
426.000000,2.795690
425.500000,2.751610
425.000000,2.708690
424.500000,2.670920
424.000000,2.640330
423.500000,2.615040
423.000000,2.598100
422.500000,2.589480
422.000000,2.587450
421.500000,2.595890
421.000000,2.616030
420.500000,2.643760
420.000000,2.678840
419.500000,2.721820
419.000000,2.769630
418.500000,2.820510
418.000000,2.874410
417.500000,2.928090
417.000000,2.972010
416.500000,3.011510
416.000000,3.046680
415.500000,3.071280
415.000000,3.089110
414.500000,3.097080
414.000000,3.100890
413.500000,3.096010
413.000000,3.089370
412.500000,3.081400
412.000000,3.059660
411.500000,3.028340
411.000000,2.996110
410.500000,2.957890
410.000000,2.888030
409.500000,2.835340
409.000000,2.776490
408.500000,2.711660
408.000000,2.642170
407.500000,2.570250
407.000000,2.498750
406.500000,2.425140
406.000000,2.350750
405.500000,2.278080
405.000000,2.206540
404.500000,2.133010
404.000000,2.060730
403.500000,1.991320
403.000000,1.923710
402.500000,1.858590
402.000000,1.797170
401.500000,1.740880
401.000000,1.689920
400.500000,1.644900
400.000000,1.605300
399.500000,1.571760
399.000000,1.544600
398.500000,1.523310
398.000000,1.507950
397.500000,1.498130
397.000000,1.492700
396.500000,1.491520
396.000000,1.494190
395.500000,1.499030
395.000000,1.505270
394.500000,1.511350
394.000000,1.517120
393.500000,1.522240
393.000000,1.525100
392.500000,1.526650
392.000000,1.526260
391.500000,1.522540
391.000000,1.515570
390.500000,1.505590
390.000000,1.491640
389.500000,1.472870
389.000000,1.450190
388.500000,1.424500
388.000000,1.395680
387.500000,1.363970
387.000000,1.329620
386.500000,1.293080
386.000000,1.255260
385.500000,1.216480
385.000000,1.177100
384.500000,1.137110
384.000000,1.096920
383.500000,1.057030
383.000000,1.018060
382.500000,0.980480
382.000000,0.944353
381.500000,0.909967
381.000000,0.877725
380.500000,0.847398
380.000000,0.818986
379.500000,0.792577
379.000000,0.768125
378.500000,0.745486
378.000000,0.725103
377.500000,0.707217
377.000000,0.691430
376.500000,0.677707
376.000000,0.665847
375.500000,0.655896
375.000000,0.647518
374.500000,0.640520
374.000000,0.634419
373.500000,0.628633
373.000000,0.623193
372.500000,0.618080
372.000000,0.612754
371.500000,0.606640
371.000000,0.599708
370.500000,0.592089
370.000000,0.581845
369.500000,0.572361
369.000000,0.562082
368.500000,0.551055
368.000000,0.539610
367.500000,0.527295
367.000000,0.514477
366.500000,0.501100
366.000000,0.487675
365.500000,0.474175
365.000000,0.459982
364.500000,0.446006
364.000000,0.432301
363.500000,0.418751
363.000000,0.405555
362.500000,0.392905
362.000000,0.380976
361.500000,0.369942
361.000000,0.359495
360.500000,0.349511
360.000000,0.340422
359.500000,0.332193
359.000000,0.324821
358.500000,0.317965
358.000000,0.311169
357.500000,0.305054
357.000000,0.299563
356.500000,0.293984
356.000000,0.289016
355.500000,0.284654
355.000000,0.280528
354.500000,0.276641
354.000000,0.273195
353.500000,0.269748
353.000000,0.266319
352.500000,0.263235
352.000000,0.260429
351.500000,0.258033
351.000000,0.255621
350.500000,0.253026
350.000000,0.250626
349.500000,0.248345
349.000000,0.246611
348.500000,0.245233
348.000000,0.244136
347.500000,0.243500
347.000000,0.243317
346.500000,0.243485
346.000000,0.244070
345.500000,0.244999
345.000000,0.246235
344.500000,0.248145
344.000000,0.250358
343.500000,0.253167
343.000000,0.256248
342.500000,0.259543
342.000000,0.263249
341.500000,0.267340
341.000000,0.271613
340.500000,0.275362
340.000000,0.278899
339.500000,0.282339
339.000000,0.285787
338.500000,0.289048
338.000000,0.292077
337.500000,0.295302
337.000000,0.298896
336.500000,0.302900
336.000000,0.307282
335.500000,0.311971
335.000000,0.316962
334.500000,0.322663
334.000000,0.328510
333.500000,0.334516
333.000000,0.340921
332.500000,0.346994
332.000000,0.353246
331.500000,0.359647
331.000000,0.366230
330.500000,0.372800
330.000000,0.379223
329.500000,0.386095
329.000000,0.392725
328.500000,0.399242
328.000000,0.405847
327.500000,0.412264
327.000000,0.418805
326.500000,0.425305
326.000000,0.431652
325.500000,0.437985
325.000000,0.444322
324.500000,0.450543
324.000000,0.456788
323.500000,0.463352
323.000000,0.470138
322.500000,0.477348
322.000000,0.484844
321.500000,0.492687
321.000000,0.501153
320.500000,0.509980
320.000000,0.519498
319.500000,0.529459
319.000000,0.539736
318.500000,0.550774
318.000000,0.562172
317.500000,0.573825
317.000000,0.585565
316.500000,0.597420
316.000000,0.609412
315.500000,0.621310
315.000000,0.633379
314.500000,0.645238
314.000000,0.656805
313.500000,0.668265
313.000000,0.679115
312.500000,0.689561
312.000000,0.699798
311.500000,0.709362
311.000000,0.718315
310.500000,0.727343
310.000000,0.735650
309.500000,0.743380
309.000000,0.751038
308.500000,0.757800
308.000000,0.763670
307.500000,0.769192
307.000000,0.774581
306.500000,0.778943
306.000000,0.782909
305.500000,0.786346
305.000000,0.788942
304.500000,0.791650
304.000000,0.794012
303.500000,0.795672
303.000000,0.797416
302.500000,0.799420
302.000000,0.800621
301.500000,0.802154
301.000000,0.803814
300.500000,0.805071
300.000000,0.806618
